date,region,tv_spend,digital_spend,influencer_spend,outdoor_spend,radio_spend
27-06-2024,West,35658.14883,11951.66517,5446.962687,12416.41452,3970.276283
28-06-2024,North,38562.70245,18382.30421,4807.018895,13597.94675,3627.219204
28-06-2024,South,34534.06075,14539.89911,6812.234793,6260.020279,2785.676863
28-06-2024,East,50737.56547,11754.91627,5838.63659,10793.14467,3958.497848
28-06-2024,West,42763.37646,12298.26726,5763.311339,8721.732552,4646.669039
29-06-2024,North,29671.81213,15708.77417,3926.351777,7786.430631,2874.839201
29-06-2024,South,30753.78228,18257.10952,4428.537838,14271.23782,5879.706101
29-06-2024,East,40852.77222,11430.01123,4872.741217,12977.32263,3469.562915
29-06-2024,West,28262.44768,15567.84911,7225.604257,12959.26387,2700.492561
30-06-2024,North,43491.87997,12205.04263,4091.037673,13740.71773,2998.675811
30-06-2024,South,32844.43101,10006.53391,7353.345171,12925.94813,4509.31574
30-06-2024,East,45506.90986,11520.48567,5291.617973,8512.193873,2375.106105
30-06-2024,West,38639.39262,19207.3965,3200.295595,7914.609135,2830.163745
01-07-2024,North,24762.93307,19084.34552,5340.345271,9662.994129,5042.30257
01-07-2024,South,23089.84408,14872.65354,5149.926071,10969.10691,5998.230813
01-07-2024,East,35388.97788,13978.65703,7137.765261,6707.083633,2121.854745
01-07-2024,West,24088.96745,13404.11556,5552.903787,11151.29141,5642.422869
02-07-2024,North,30197.08019,15012.75645,3251.215049,5349.115527,4204.639848
02-07-2024,South,28763.57226,18391.80395,3803.397924,5249.716621,3796.155072
02-07-2024,East,24749.57114,10496.14373,6622.991434,6115.93,4433.278
02-07-2024,West,25620.995,11734.9605,4898.757615,13014.45776,3568.374308
03-07-2024,North,35015.39298,11254.86297,6863.857098,7369.333249,4709.57252
03-07-2024,South,31315.6311,19291.44717,4936.61259,5661.651888,2076.621942
03-07-2024,East,36537.17122,15247.35638,6876.220259,7344.256,3380.334982
03-07-2024,West,20602.07744,19614.92325,6339.339534,14332.05088,3061.98563
04-07-2024,North,32229.27222,16784.99968,4587.748501,13481.09235,5788.645852
04-07-2024,South,37697.10235,17390.66976,4387.323399,7816.160421,5853.441282
04-07-2024,East,20205.68992,17160.49973,6531.230813,11226.89541,5960.435384
04-07-2024,West,26237.58872,13399.71864,3394.697015,9427.981365,3044.194105
05-07-2024,North,26867.73404,18345.7179,7677.422568,6857.33072,3490.035726
05-07-2024,South,38572.61124,10618.08461,3461.802641,6627.909892,4380.851337
05-07-2024,East,23009.44542,19680.76381,5233.572636,10015.1796,2986.634463
05-07-2024,West,29419.20505,16619.13633,6755.885685,12538.68083,4311.564451
06-07-2024,North,38087.1955,18174.07847,6785.240573,5556.055217,2027.511849
06-07-2024,South,24248.94554,16635.23594,5055.987444,9024.062593,5538.347553
06-07-2024,East,37911.25696,19091.75264,4569.390383,11910.55813,3086.532725
06-07-2024,West,23812.19666,11846.32457,4710.538104,9299.576198,5323.796684
07-07-2024,North,22397.82187,17349.25847,5657.274571,7879.453427,3971.278338
07-07-2024,South,25998.8414,15960.81955,5169.219614,6644.055291,2466.332298
07-07-2024,East,30933.91364,19024.13033,4719.788433,12330.00107,4634.64542
07-07-2024,West,38631.09829,18209.81017,5833.026295,11570.30498,5593.545866
08-07-2024,North,27990.37569,13267.94706,3054.055418,13265.51074,5203.922802
08-07-2024,South,22089.09036,15768.57381,5319.908491,6187.090955,5922.272908
08-07-2024,East,24293.91775,10672.3418,5974.236898,12388.66677,2129.773784
08-07-2024,West,33174.35277,15322.91876,3516.325044,6725.238769,4271.897189
09-07-2024,North,25927.15227,19383.15729,7093.701147,14835.67207,3038.683356
09-07-2024,South,39394.47266,14312.3387,4737.593977,5503.49527,2211.061031
09-07-2024,East,33840.22512,14579.28994,4132.60813,11139.70306,3011.432473
09-07-2024,West,31552.63509,13592.08747,7117.761133,13206.96161,3909.401592
10-07-2024,North,27016.38219,13625.59797,7028.572628,8281.794828,2836.237495
10-07-2024,South,21693.76684,14666.93121,5410.660495,13409.0871,2884.954786
10-07-2024,East,27619.82547,18084.05739,7118.118054,8846.11076,3836.496093
10-07-2024,West,26065.71782,19325.54878,3593.218829,14337.49423,4735.465807
11-07-2024,North,30631.44305,10326.59061,5377.980959,9077.48105,2644.875248
11-07-2024,South,33128.19207,19711.50907,5810.944055,12147.53276,2273.80181
11-07-2024,East,28353.33992,11163.58485,6063.979178,14384.82158,4647.11093
11-07-2024,West,21536.06097,13546.66205,5753.316897,9032.077561,5334.576042
12-07-2024,North,36293.42009,16118.3102,4867.289726,7553.363738,2423.497273
12-07-2024,South,27097.95367,14131.72517,6379.114626,11581.59824,2280.432559
12-07-2024,East,27905.18631,11817.78867,3784.063527,13273.0215,2167.660867
12-07-2024,West,28383.65752,11682.03656,7396.651078,10570.40513,2925.522546
13-07-2024,North,30048.54574,17314.8636,7790.590045,7204.460042,5544.727089
13-07-2024,South,38686.08228,19164.20545,6177.071784,11298.20654,3612.842533
13-07-2024,East,35047.95765,15312.94018,6387.190356,9284.579038,4925.985856
13-07-2024,West,36489.43035,11464.36257,7164.648578,10402.96532,5378.663636
14-07-2024,North,28626.03413,13790.40485,7575.303663,7511.692675,5376.849301
14-07-2024,South,29680.41145,15140.95443,4542.341407,10730.42201,3300.844785
14-07-2024,East,20785.38828,12719.98605,3031.895217,14783.54787,5862.988839
14-07-2024,West,27903.10595,17283.70854,4729.030492,11710.93157,5221.720172
15-07-2024,North,38935.12489,14002.12276,6916.489915,7659.284506,5961.329215
15-07-2024,South,20515.39198,16035.28807,6297.529908,11880.45557,2481.550315
15-07-2024,East,38770.59567,11811.83279,6113.767016,7226.760791,3228.865668
15-07-2024,West,30929.17083,14171.93419,3801.128005,6709.364024,3672.579153
16-07-2024,North,35145.65957,18979.64647,3420.638311,8931.039076,2400.982255
16-07-2024,South,20331.84961,16617.18683,6012.24721,6630.191138,2935.251332
16-07-2024,East,20474.15507,18349.47206,7873.45298,6354.595368,2925.900855
16-07-2024,West,37368.19048,19264.63798,5098.136914,5506.224723,2157.567335
17-07-2024,North,31478.99732,13928.95109,3143.262138,10832.52392,2045.210146
17-07-2024,South,35747.43916,13064.32823,3201.290015,10883.52221,3590.737658
17-07-2024,East,39476.00827,15441.98663,4376.195905,12094.38865,3085.96801
17-07-2024,West,38084.86583,13747.21971,5749.342814,5505.731038,3704.484952
18-07-2024,North,36647.27079,18056.48805,4121.592794,7260.79071,5269.221249
18-07-2024,South,38607.9684,10953.60921,5250.293197,8374.54279,5482.753822
18-07-2024,East,21670.49829,12111.25943,6762.341688,5512.93849,3970.141523
18-07-2024,West,28842.14069,13344.01179,4972.861577,10299.40587,2645.469434
19-07-2024,North,31439.91757,18054.32329,6800.804649,6538.999047,2596.997879
19-07-2024,South,25363.48735,13610.74726,5042.277907,11796.97217,2226.721729
19-07-2024,East,20693.45408,13919.10563,6485.818461,6934.35343,4566.017925
19-07-2024,West,25196.56276,18860.86109,7478.449721,7972.872043,2919.975016
20-07-2024,North,28226.07944,12405.31585,6361.919216,13260.64685,4692.368524
20-07-2024,South,36487.00894,13969.92162,3781.584854,12379.50947,3441.898021
20-07-2024,East,33425.4165,12706.43942,3406.148174,14925.81795,2624.806032
20-07-2024,West,39768.41988,19772.79933,6969.09052,11594.22962,4311.228201
21-07-2024,North,37322.03091,12894.39522,5338.406062,11193.89969,3644.761903
21-07-2024,South,28549.72908,13302.84668,5821.159083,13505.74528,2806.113512
21-07-2024,East,38688.66078,16890.87654,7116.366063,10561.90693,5118.066806
21-07-2024,West,20324.00795,18183.80425,3200.694295,13899.13376,5967.850989
22-07-2024,North,25881.34924,12103.18556,6826.816819,7530.263409,5462.249533
22-07-2024,South,22056.85184,11259.55196,7895.757776,11738.38898,5387.548898
22-07-2024,East,26486.58755,16764.8375,5971.209137,11031.5012,4730.129838
22-07-2024,West,31507.18346,14290.62369,4379.613472,12685.81331,2905.08972
23-07-2024,North,33847.08612,12333.32823,6126.65085,12470.78267,2874.855556
23-07-2024,South,21198.86602,11309.73743,6029.984836,13494.46406,2179.987285
23-07-2024,East,34683.02518,13413.18646,5392.64185,14288.5955,3327.886019
23-07-2024,West,29306.73868,10136.82415,3407.9936,7585.915911,2111.408963
24-07-2024,North,32627.50652,14263.98357,5740.726014,6746.471859,3183.728118
24-07-2024,South,33276.4895,19653.02724,3252.083868,13903.84321,4307.524805
24-07-2024,East,31278.39134,15002.78535,3346.97043,5898.768517,4403.648023
24-07-2024,West,26819.17143,19172.68067,5032.952687,6432.814587,4858.875334
25-07-2024,North,25867.06843,15254.70307,6489.163928,14002.64111,5168.764779
25-07-2024,South,33527.22136,16796.33182,7729.62322,7958.240975,2004.448377
25-07-2024,East,25439.09119,12178.9138,6309.172926,11337.116,4373.845531
25-07-2024,West,20324.86886,17287.78054,4617.652062,11650.55989,4226.313714
26-07-2024,North,26854.61851,11345.76267,3472.094488,13315.18333,5673.590168
26-07-2024,South,32995.76094,11034.34115,5010.136084,12289.392,5119.283536
26-07-2024,East,22364.37245,10000.30719,6560.685229,8565.96176,3017.925326
26-07-2024,West,20257.9494,15402.99407,7255.753677,14576.31646,4262.979802
27-07-2024,North,30289.22655,10850.56385,5744.364008,8799.79079,4428.541124
27-07-2024,South,27774.52696,12402.99123,3474.826376,8149.184446,2386.579337
27-07-2024,East,23537.93902,19873.36159,5220.517785,10318.71767,5494.474115
27-07-2024,West,39911.37801,15827.14449,7062.369105,8269.410243,3222.97583
28-07-2024,North,28054.07442,16725.07263,6410.958446,8152.394346,2532.839697
28-07-2024,South,32647.92513,11283.25862,5892.462541,11934.22128,4802.445986
28-07-2024,East,35069.44221,18728.59422,5499.79496,12302.4919,4476.690941
28-07-2024,West,23732.7988,10256.89645,4422.706928,9430.337063,4468.423778
29-07-2024,North,36999.18661,11962.45717,3627.748949,14634.79947,2432.178238
29-07-2024,South,29569.8214,15855.63729,5706.872105,5860.32157,2228.107656
29-07-2024,East,22109.66855,15855.87684,5721.724438,7337.40792,4551.096567
29-07-2024,West,36401.35004,10415.7896,5490.649718,11893.10412,3009.247708
30-07-2024,North,26155.41811,16136.37903,7489.676467,13099.2442,4332.520876
30-07-2024,South,34604.43436,13648.2247,6204.82764,9661.815911,2759.744546
30-07-2024,East,34034.76548,15564.64637,4793.10791,14113.3919,2083.736471
30-07-2024,West,26315.46302,10568.81398,6832.636581,12021.07454,3325.408875
31-07-2024,North,33513.25804,13959.37226,6781.268957,9541.836627,3649.118911
31-07-2024,South,38694.59831,12508.791,3602.2367,10845.43113,5877.287249
31-07-2024,East,27556.78427,10620.36764,4696.526337,10059.31654,2647.692027
31-07-2024,West,33162.04436,19977.49389,5258.69738,8547.285567,3602.816667
01-08-2024,North,22302.92357,18832.73601,5074.128278,8872.744114,4638.761092
01-08-2024,South,28840.66842,16482.33469,3307.231451,13137.23344,5762.015812
01-08-2024,East,32975.30772,19545.65929,3757.161572,9774.161895,4407.226936
01-08-2024,West,31634.73295,14014.61779,4690.422047,6268.240226,3566.969802
02-08-2024,North,23253.2163,17343.65676,4044.154677,5585.653053,4209.464551
02-08-2024,South,31904.59465,18719.13061,5884.908062,8454.808537,5212.047526
02-08-2024,East,30805.57786,10792.80285,5829.252802,14080.18545,3585.250502
02-08-2024,West,25926.51604,11434.69457,3757.22761,9327.714843,4382.719297
03-08-2024,North,21612.3081,19395.68589,6775.668087,10866.23918,5313.754684
03-08-2024,South,21603.73514,14768.38878,6150.465634,13286.52906,5133.87824
03-08-2024,East,25541.38499,19408.8017,3621.729207,13751.33619,5883.760998
03-08-2024,West,23543.07046,17220.66064,3201.427594,9054.228251,4065.133197
04-08-2024,North,31612.90452,19359.37248,6361.253436,9812.779512,5238.700145
04-08-2024,South,39010.65642,10220.66149,7912.606361,5861.321391,5257.547117
04-08-2024,East,25606.69505,11321.79658,5199.278199,11439.56579,3523.80738
04-08-2024,West,21091.30817,15994.6114,7512.016381,8832.153659,2865.331111
05-08-2024,North,28851.54692,10483.62711,7102.437922,13263.40811,4352.001854
05-08-2024,South,27062.05778,17997.83364,5773.435124,13259.32309,4525.83517
05-08-2024,East,35688.10946,15985.62993,5070.705341,14579.4586,4164.4553
05-08-2024,West,32101.79037,12204.87639,6128.253947,10716.07649,2739.353592
06-08-2024,North,21191.74195,16043.5932,6818.461347,10234.01371,2907.090501
06-08-2024,South,33330.43953,10801.05727,5209.168524,6633.667584,2737.836204
06-08-2024,East,24045.87898,13867.07057,3255.751028,8977.934409,4046.829788
06-08-2024,West,29665.8857,13827.841,7195.73304,6453.266924,4022.786975
07-08-2024,North,21240.82834,10711.55679,5869.329248,10660.18425,5512.134051
07-08-2024,South,31157.47351,19597.9102,3243.474242,5980.076848,2176.263446
07-08-2024,East,23705.53701,15412.70111,6227.860907,5455.851579,5783.883559
07-08-2024,West,36843.30753,12966.12482,3385.937651,6698.870732,2507.777655
08-08-2024,North,22465.67559,15185.61689,4229.237212,8581.397165,5958.021334
08-08-2024,South,33686.28498,19489.80667,3712.782775,8821.394748,4218.927213
08-08-2024,East,21535.16124,10041.87444,6352.171669,11418.19517,3643.15524
08-08-2024,West,29792.88152,14154.43001,3120.025224,8353.716062,2708.329022
09-08-2024,North,21968.48378,19567.20434,5996.798625,12286.56284,3261.454973
09-08-2024,South,27862.94259,12369.23994,3484.828355,6790.316374,5190.056181
09-08-2024,East,33550.9161,15469.28876,5375.449364,14224.34284,2290.939791
09-08-2024,West,25612.01626,13499.37854,6912.129061,14925.1462,2962.682059
10-08-2024,North,37486.14668,18306.2276,4123.286988,8993.325802,3638.691477
10-08-2024,South,39564.41337,11808.91901,6995.789856,8341.927142,4923.481383
10-08-2024,East,28400.22009,15783.59763,7163.058867,13041.65565,5465.692734
10-08-2024,West,21192.34651,16920.50553,3699.936884,9158.18568,4194.35366
11-08-2024,North,28054.78969,15196.11676,7982.631544,6352.173137,4701.824181
11-08-2024,South,27920.01933,11330.09799,3793.683817,14492.73106,5518.405987
11-08-2024,East,38140.83921,19915.32776,4041.57695,8554.393374,4676.87612
11-08-2024,West,29676.0508,14183.89533,4789.056247,10937.80632,4302.373715
12-08-2024,North,23229.15668,14717.39838,5767.358881,10702.86939,2840.428772
12-08-2024,South,34845.42785,10251.99095,4774.159278,12802.12649,4255.571684
12-08-2024,East,25223.24865,16949.53119,5836.954721,12962.43609,4940.100745
12-08-2024,West,32202.15844,14881.77675,3665.910628,7613.330179,3676.397892
13-08-2024,North,31985.98574,15137.07855,4440.92263,5064.643578,3984.956888
13-08-2024,South,25712.51977,17346.08301,3119.731326,10848.27811,5765.89695
13-08-2024,East,23488.18534,14716.49491,3457.109959,11256.81912,4202.126722
13-08-2024,West,28147.31048,15213.77021,7482.873292,6962.943023,2090.258047
14-08-2024,North,37233.29769,15771.17082,7453.292277,10969.45223,5240.64436
14-08-2024,South,28593.46727,17498.59931,7565.207334,10721.22964,2723.140602
14-08-2024,East,25375.9523,11986.44577,4234.285138,8064.154494,4220.535147
14-08-2024,West,31759.83259,14264.99747,6077.103899,5815.749256,2351.152948
15-08-2024,North,23436.58921,15180.77498,4069.973393,7832.844035,3601.251345
15-08-2024,South,36237.32248,10138.62136,6246.894101,11688.76531,5194.623121
15-08-2024,East,38655.05878,10201.37849,3768.918528,13861.71294,3834.074249
15-08-2024,West,31291.81278,16630.27204,6395.333022,14317.40403,5987.79767
16-08-2024,North,34403.14922,12872.21209,7398.762011,5492.209145,2924.323411
16-08-2024,South,37947.71435,12561.91514,4103.255298,6381.252931,5436.447031
16-08-2024,East,30001.16518,16748.93203,4195.33192,12580.40421,5040.02218
16-08-2024,West,26251.9605,14106.82633,4048.451387,14765.61023,4582.410308
17-08-2024,North,38690.87761,13033.85544,6909.454565,12658.58644,4766.622607
17-08-2024,South,39312.77951,13935.55336,3653.586618,11717.08859,4917.239202
17-08-2024,East,31501.21147,12068.17893,5522.279708,8121.897366,3709.866113
17-08-2024,West,32904.37152,17452.14743,4161.123455,9053.253606,3076.646284
18-08-2024,North,23972.63228,17833.8722,7546.263472,8702.321857,5005.115697
18-08-2024,South,37939.90579,18461.24211,3914.066943,14562.91882,3506.705762
18-08-2024,East,26784.81322,10624.31327,5430.868271,6090.136156,2994.159284
18-08-2024,West,26338.85244,18088.26323,7377.443252,8024.663175,5434.792485
19-08-2024,North,37144.61875,17646.5095,3733.47557,11903.22847,5780.096258
19-08-2024,South,33650.80958,13316.16849,5502.896587,11457.25043,4042.281635
19-08-2024,East,22399.05883,13120.64045,7011.980153,13614.18046,2549.200131
19-08-2024,West,39047.73505,13288.22618,6311.568694,12518.25146,5247.784939
20-08-2024,North,38914.99404,13129.19548,7292.532273,6316.869034,4820.163625
20-08-2024,South,34839.55459,16777.23241,4261.573681,13730.43147,2675.433853
20-08-2024,East,21072.69583,17174.64991,5377.378576,13490.9802,3533.588564
20-08-2024,West,23365.57177,18364.42192,5744.548158,6891.957924,4881.535994
21-08-2024,North,30222.27277,16043.12982,5304.491691,13287.08984,5318.250863
21-08-2024,South,34187.77644,11054.01377,7194.26931,11710.12981,4788.096664
21-08-2024,East,27259.65681,18792.79556,6626.858001,6125.904665,3631.112138
21-08-2024,West,37727.60724,10471.96702,7807.083098,11791.62568,4525.503911
22-08-2024,North,25411.18513,12487.91789,7710.291097,7982.724542,5102.021187
22-08-2024,South,27862.43596,11392.54071,3053.576488,10442.57337,5903.115274
22-08-2024,East,27382.72388,13571.92334,4720.458089,10205.43837,3762.659534
22-08-2024,West,37598.29253,15055.20792,5538.789191,6383.715947,5930.958164
23-08-2024,North,24999.45782,10733.64067,6315.731245,10953.6637,3660.582616
23-08-2024,South,28443.84468,17850.63921,3978.5632,13202.53319,4594.988456
23-08-2024,East,28379.39548,14580.28617,4283.236036,12521.14333,4051.498969
23-08-2024,West,26417.09085,15960.50116,7978.67226,9352.622797,5682.765603
24-08-2024,North,26900.3368,10547.32707,4021.210532,9186.951433,2878.539714
24-08-2024,South,20004.54076,19150.01538,7219.397056,12422.92231,2671.258383
24-08-2024,East,22407.27152,10676.04749,6620.145944,14288.07961,3722.143284
24-08-2024,West,22382.81344,15123.92821,4744.159537,8748.249243,4485.322497
25-08-2024,North,34374.36227,11106.03599,3177.951154,14943.30303,2930.913396
25-08-2024,South,21076.6105,11898.75329,3194.789232,8918.108946,5209.607138
25-08-2024,East,26824.889,14441.83407,6377.933868,10088.9407,5445.782744
25-08-2024,West,37320.7135,10099.10695,6890.231532,9607.336002,5955.362165
26-08-2024,North,29664.64152,19868.95945,6772.846806,7486.048846,4153.579917
26-08-2024,South,39842.71279,18575.30608,3486.834469,12063.71997,3382.318343
26-08-2024,East,20139.64524,14034.80969,4173.772109,13188.69271,3349.322435
26-08-2024,West,36550.47388,10005.97939,4539.09575,7411.652143,2934.269444
27-08-2024,North,21363.7324,11871.2427,5777.747849,7913.610728,3669.579129
27-08-2024,South,27537.33761,18759.04925,7526.494995,9929.569717,3320.623801
27-08-2024,East,22136.01408,19534.02879,3301.134725,7976.502776,3192.264805
27-08-2024,West,26408.02572,11642.86843,6915.807155,6224.97862,4539.626637
28-08-2024,North,22476.92053,10705.35638,7547.147518,6901.287663,5285.000618
28-08-2024,South,30892.61742,10778.5652,7777.240957,7469.61167,5438.581381
28-08-2024,East,23376.20012,18539.42882,3066.144065,10117.80457,5077.770318
28-08-2024,West,38695.91035,19092.02136,7098.124348,13881.9135,2796.878743
29-08-2024,North,25683.68591,12889.68525,4885.269655,8933.206704,4178.221299
29-08-2024,South,23197.59527,16912.46664,3837.832697,8103.084821,4013.380522
29-08-2024,East,35928.81123,17394.69233,6227.671782,6557.732606,4188.181382
29-08-2024,West,21748.93004,13773.63177,5067.582651,5398.114394,3095.952398
30-08-2024,North,39112.98935,19536.32608,4761.635271,5431.001089,2716.379757
30-08-2024,South,27844.35587,19477.79698,3705.995318,12635.15844,2434.730157
30-08-2024,East,39625.15155,13816.16499,6876.172694,8425.910828,4510.675509
30-08-2024,West,23840.32169,11460.21019,7690.320698,14176.47278,5549.875761
31-08-2024,North,32508.669,18082.68211,3345.184685,8347.890419,3254.812499
31-08-2024,South,32712.90644,13559.57773,3742.533908,10964.67075,5257.535683
31-08-2024,East,27642.46989,11322.68715,3983.440987,7374.833052,3199.590372
31-08-2024,West,32855.90141,16009.45485,6480.399308,8625.019845,5295.990608
01-09-2024,North,24081.75322,14690.40748,7004.693608,6801.586477,2439.452455
01-09-2024,South,37673.67935,13429.29663,6419.350625,5253.486043,4760.187554
01-09-2024,East,26322.02623,10557.40854,6049.063808,7408.038161,3547.228968
01-09-2024,West,21611.61625,11471.63251,4489.886177,5897.595006,5643.305059
02-09-2024,North,20120.94086,14838.60219,3616.237291,8076.790895,5704.238239
02-09-2024,South,23233.89107,19658.3232,4028.971885,12415.66108,4186.70906
02-09-2024,East,37689.57455,15539.93256,5672.796096,6954.580004,2664.917448
02-09-2024,West,38329.78302,13278.38199,4860.411275,12598.23658,3355.29393
03-09-2024,North,39041.24893,17379.27769,5987.146213,13808.95161,2198.423633
03-09-2024,South,25141.25384,14650.36334,4134.892697,12439.05187,5676.832124
03-09-2024,East,28475.4024,13421.326,7807.753661,9448.524328,3956.193602
03-09-2024,West,27032.99745,19095.48473,5844.777416,12621.74587,5247.226873
04-09-2024,North,26836.98084,14336.94331,7242.358872,8632.553517,5175.740534
04-09-2024,South,38819.84645,16232.10373,6708.136437,13050.97312,5380.158596
04-09-2024,East,27901.06676,10512.63459,5009.381356,11737.5623,3801.401543
04-09-2024,West,34979.26302,13569.82429,6173.720706,6864.198049,4997.477747
05-09-2024,North,30913.91938,12040.64389,4459.555867,12486.08709,3930.404943
05-09-2024,South,24320.62881,19672.7119,6575.625099,14571.34833,3708.420181
05-09-2024,East,29502.00681,18979.55216,5625.246701,12072.78912,3008.69151
05-09-2024,West,28934.52937,11234.49866,4029.900179,5009.434153,2157.060207
06-09-2024,North,39545.67646,12423.53695,6316.553548,13390.99699,4202.641837
06-09-2024,South,23062.89,17281.16437,6001.25705,12312.50589,5078.986491
06-09-2024,East,39508.20735,15735.6328,4708.205563,11484.64557,2273.762837
06-09-2024,West,37947.94637,11193.81011,4639.214189,13157.45381,4389.249513
07-09-2024,North,27872.71041,14734.35659,7272.736966,8400.043861,5478.598739
07-09-2024,South,21762.68862,17767.98437,7237.738165,6818.176528,3721.386129
07-09-2024,East,23309.99549,17066.04129,5676.73884,11353.23347,2785.947868
07-09-2024,West,24234.91724,10414.97326,4610.337676,10597.44661,5431.739656
08-09-2024,North,33338.54895,14353.96323,7765.600572,12192.45201,5720.660811
08-09-2024,South,30551.75947,12589.04275,3264.133432,12260.84851,2485.211992
08-09-2024,East,26055.50257,15324.70908,5822.082939,11005.83197,2665.021321
08-09-2024,West,27594.7481,16171.94227,7849.094323,12276.31138,5690.415028
09-09-2024,North,35244.24117,15917.16969,3960.116846,11666.85652,4493.518264
09-09-2024,South,32049.38341,14897.85868,5643.28302,8344.425271,4077.250771
09-09-2024,East,23951.11811,18051.74397,3928.884773,5849.662899,3744.984105
09-09-2024,West,33166.14879,14377.16825,4383.77066,10581.71184,3388.009342
10-09-2024,North,38657.3538,19226.4514,5511.8591,8278.83994,4948.529656
10-09-2024,South,20734.25887,14747.69006,4681.616971,14205.35885,2048.012109
10-09-2024,East,31056.29751,17406.63581,5425.089938,5854.030302,5889.84556
10-09-2024,West,30360.20863,16141.86244,4183.048914,9834.980851,3716.597968
11-09-2024,North,21497.91684,11061.60354,7187.362598,7398.199522,2779.833086
11-09-2024,South,30098.22903,17687.47131,3309.732593,10768.0792,2476.841771
11-09-2024,East,20729.22102,10527.43952,7170.820541,6179.724836,2180.605458
11-09-2024,West,28757.99774,18439.93472,4312.041882,9217.126175,2159.69013
12-09-2024,North,28981.57028,15776.13081,5854.535269,8324.266922,3262.132723
12-09-2024,South,22132.47238,13667.98321,3497.473344,12665.95945,5865.097191
12-09-2024,East,39401.48913,18650.71099,6003.960747,12008.65697,3140.823211
12-09-2024,West,32615.4084,14556.49549,5410.086699,12577.7656,3127.673422
13-09-2024,North,26360.79223,19246.41791,3281.121474,9856.342984,5651.203202
13-09-2024,South,32207.26016,15464.07074,4248.720896,8432.754891,5408.193663
13-09-2024,East,31184.36264,15147.42194,3497.898568,5160.281565,5854.740755
13-09-2024,West,27539.72335,16032.13062,3398.575366,11831.14286,5730.266835
14-09-2024,North,31513.30506,11261.15322,5908.607637,12663.47213,3625.666146
14-09-2024,South,37596.75496,16486.82953,7496.244591,11235.05311,2525.151888
14-09-2024,East,26193.83422,12017.94948,7544.132489,12604.00067,4705.593476
14-09-2024,West,26019.32639,11840.44772,6782.25544,9741.579459,2903.158209
15-09-2024,North,32332.43956,10403.33852,4630.851271,9685.569946,2591.833336
15-09-2024,South,39693.08955,12090.97365,3651.76565,7035.348739,5076.244533
15-09-2024,East,28510.11319,15654.1594,3105.045785,5344.313086,3783.302199
15-09-2024,West,36333.10486,18852.38879,3433.532838,10383.63102,5652.918745
16-09-2024,North,27759.45509,18295.65831,3668.478272,14353.9449,5005.69327
16-09-2024,South,38826.68786,16766.17234,4817.01966,14381.81173,3102.267105
16-09-2024,East,26643.45044,17008.08418,6826.581498,14294.03484,2819.209636
16-09-2024,West,35959.9607,17385.46053,3318.972781,8872.231412,3131.061828
17-09-2024,North,26089.80849,19829.4688,6213.887067,12176.76158,5906.470549
17-09-2024,South,27544.03565,18018.40168,5172.654817,13695.33672,2722.630165
17-09-2024,East,38953.72354,12187.71708,4631.102535,12561.92234,3575.020566
17-09-2024,West,32164.22754,14445.73501,6711.849685,7283.312524,2233.831949
18-09-2024,North,25998.58795,14743.08665,3840.100261,8547.972897,3599.932073
18-09-2024,South,21147.83687,15833.07248,7421.71714,6517.42913,4391.232054
18-09-2024,East,33294.7841,14193.3468,6505.487937,9107.315435,4018.549152
18-09-2024,West,20147.06089,16917.20114,6306.713395,5384.008773,3473.00043
19-09-2024,North,39580.63682,14207.36563,5509.727026,14099.30158,4869.047503
19-09-2024,South,31641.40262,17978.04681,7321.831332,9568.880717,3900.43346
19-09-2024,East,27721.01871,19667.0614,6485.831271,5832.230662,5451.838493
19-09-2024,West,29611.19882,10687.53906,5748.586276,9171.64279,5510.997619
20-09-2024,North,24079.89207,18264.64609,5788.443456,5546.103032,5887.381205
20-09-2024,South,30252.30488,12908.76854,5347.03421,13578.57784,3219.612498
20-09-2024,East,23853.52793,11290.71247,4489.296992,12800.48087,3886.505461
20-09-2024,West,24549.63207,11661.85,4663.647383,14399.24373,3372.10685
21-09-2024,North,39762.48152,14852.30456,3895.819591,13911.40092,3841.421493
21-09-2024,South,34193.42687,19837.11583,3250.876752,5966.945598,4881.826966
21-09-2024,East,25636.50007,11843.01397,3196.809399,5218.46712,5097.942412
21-09-2024,West,22688.66855,14677.20616,6029.484076,9283.518006,2108.426609
22-09-2024,North,35670.03005,10105.13225,6809.449472,13933.04494,3731.359684
22-09-2024,South,30710.84946,14769.83393,4946.043093,13874.24535,5575.734043
22-09-2024,East,26716.32729,16150.69754,7634.537811,14620.58499,4035.836162
22-09-2024,West,29056.49611,12786.94316,7794.359366,6428.143045,4319.318304
23-09-2024,North,25651.00535,12790.0829,5024.842937,14987.92936,2219.865227
23-09-2024,South,31570.83636,10825.72158,3772.60415,9395.629418,4041.840525
23-09-2024,East,25175.84817,13164.57131,3434.835101,8032.197838,5866.233758
23-09-2024,West,38894.14763,13348.7829,5854.269681,14095.95391,2024.735291
24-09-2024,North,36213.67141,19483.69553,3456.628672,6614.47686,5842.985211
24-09-2024,South,30750.80287,10141.96634,4288.159994,9499.436743,4771.635644
24-09-2024,East,34663.20756,19954.21513,4437.555997,10382.20102,4133.294191
24-09-2024,West,28112.90519,11691.61894,7887.282816,13533.17187,3993.332113
25-09-2024,North,32064.90845,12272.61054,5718.935352,11949.70133,4060.668114
